name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Agartala, TR, India",2025-01-20T00:00:00,58.7,58.7,54.4,85.55,0,0,,0,0,7.6,4.3,307.7,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-20T01:00:00,58.2,58.2,54.2,86.65,0,0,,0,0,8.5,4.7,312.7,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-20T02:00:00,55.6,55.6,55.4,99.6,0,0,,0,0,7.6,0,318.2,1011.7,0,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-20T03:00:00,57.1,57.1,52.8,85.46,0,0,,0,0,7.6,5.1,323.2,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-20T04:00:00,55.3,55.3,53.1,92.42,0,0,,0,0,6.7,4.3,337.1,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-20T05:00:00,53.6,53.6,53.6,99.95,0,0,,0,0,6.5,1.6,180,1012.1,0,0.9,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-20T06:00:00,53.6,53.6,53.6,100,0,0,,0,0,6.5,0,0,1013,0,1.2,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T07:00:00,57.2,57.2,53.6,87.75,0,0,,0,0,6.3,0,0,1013,0,1.2,4,0,0,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T08:00:00,61.7,61.7,56,81.41,0,0,,0,0,6.9,0,0,1014.1,0,1.3,119.3,0.4,1,10,Clear,clear-day,"42724099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-20T09:00:00,66.2,66.2,55.4,68.18,0,0,,0,0,8.5,0,0,1014,0,1.2,321.1,1.2,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T10:00:00,71.6,71.6,55.4,56.66,0,0,,0,0,10.1,0,0,1013,0,1.9,510.1,1.8,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T11:00:00,75.2,75.2,60.9,61.03,0,0,,0,0,10.3,2.8,256,1012.3,0,1.6,652.1,2.3,7,10,Clear,clear-day,"42724099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-20T12:00:00,75.2,75.2,60.8,60.93,0,0,,0,0,10.5,5.8,280,1011,0,1.9,730.3,2.6,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T13:00:00,77,77,60.8,57.39,0,0,,0,0,11.4,5.8,270,1010,0,1.9,738.4,2.7,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T14:00:00,78.9,78.9,56,45.4,0,0,,0,0,12.1,3.9,254,1009.9,0,1.6,672.5,2.4,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-20T15:00:00,77,77,57.2,50.46,0,0,,0,0,12.1,5.8,280,1009,0,1.9,542.5,2,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T16:00:00,75.2,75.2,62.6,64.93,0,0,,0,0,11.4,3.4,300,1009,0,1.9,359.9,1.3,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T17:00:00,71.6,71.6,61.9,71.59,0,0,,0,0,9.4,3.3,256,1009.9,0,1.6,156.7,0.6,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-20T18:00:00,69.8,69.8,62.6,77.92,0,0,,0,0,6.7,3.4,260,1011,0,1.9,13.3,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T19:00:00,68,68,62.6,82.87,0,0,,0,0,7.6,4.7,250,1011,0,1.9,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-20T20:00:00,64.9,64.9,59.6,82.87,0,0,,0,0,8.1,0,272.4,1012.2,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41933099999"
"Agartala, TR, India",2025-01-20T21:00:00,63.1,63.1,58.4,84.7,0,0,,0,0,8.1,4.5,273.1,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-20T22:00:00,63.1,63.1,58.4,84.7,0,0,,0,0,7.8,4.5,278.5,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-20T23:00:00,59.3,59.3,58.7,97.93,0,0,,0,0,7.8,0,281.3,1012.7,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41933099999"
"Agartala, TR, India",2025-01-21T00:00:00,59.6,59.6,57.1,91.36,0,0,,0,0,7.4,5.6,290.9,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-21T01:00:00,59.4,59.4,57.1,91.95,0,0,,0,0,7.4,5.4,304.2,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-21T02:00:00,56.6,56.6,55.7,96.8,0,0,,0,0,7.2,0,321.7,1011.4,0,1.2,0,0,0,10,Clear,clear-night,42724099999
"Agartala, TR, India",2025-01-21T03:00:00,59.1,59.1,57.3,93.75,0,0,,0,0,7.2,5.1,335.2,1011,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-21T04:00:00,55.1,55.1,53.9,95.51,0,0,,0,0,6.9,4.5,349.1,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-21T05:00:00,55,55,53.7,95.33,0,0,,0,0,6.5,0,0,1011.1,0,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-21T06:00:00,55.4,55.4,55.4,100,0,0,,0,0,6,0,0,1011,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T07:00:00,59,59,57.2,93.75,0,0,,0,0,6,0,0,1012,0,0.6,4,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T08:00:00,60.5,60.5,57.9,91.3,0,0,,0,0,6.3,1.6,230,1013.2,84.4,0.6,114.8,0.4,1,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-21T09:00:00,64.4,64.4,60.8,88.1,0,0,,0,0,6.7,3.4,250,1013,0,1.2,303.2,1.1,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T10:00:00,69.8,69.8,60.8,73.11,0,0,,0,0,8.1,4.7,270,1013,0,1.2,502.4,1.8,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T11:00:00,73.4,73.4,58.6,59.86,0,0,,0,0,8.5,2.8,251,1012.1,35.4,1.3,645.6,2.3,6,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-21T12:00:00,75.2,75.2,57.2,53.58,0,0,,0,0,9.4,5.8,240,1011,0,1.2,712.8,2.6,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T13:00:00,75.2,75.2,57.2,53.58,0,0,,0,0,11.6,4.7,230,1010,0,1.2,664.1,2.4,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T14:00:00,77.1,77.1,58.8,53.37,0,0,,0,0,12.3,4.5,246,1009.2,9.2,1.3,626.9,2.3,6,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-21T15:00:00,75.2,75.2,59,57.15,0,0,,0,0,12.3,8.1,240,1009,0,1.2,529.5,1.9,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T16:00:00,73.4,73.4,60.8,64.72,0,0,,0,0,11.2,4.7,240,1009,0,1.2,360.4,1.3,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T17:00:00,71.5,71.5,62.7,73.62,0,0,,0,0,9.2,2.2,231,1010,0,1.3,158.3,0.6,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-21T18:00:00,69.8,69.8,62.6,77.92,0,0,,0,0,5.6,4.7,230,1011,0,1.2,13.9,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T19:00:00,66.2,66.2,62.6,88.19,0,0,,0,0,5.6,3.4,240,1012,0,1.9,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-21T20:00:00,62.4,62.4,60.9,94.71,0,0,,0,0,5.1,0,0,1012.3,0.1,1.2,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-21T21:00:00,66.8,66.8,60.3,79.68,0,0,,0,0,4.5,3.1,299.2,1013,1.7,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-21T22:00:00,64.7,64.7,60.2,85.34,0,0,,0,0,4.7,2.7,346.9,1013,1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-21T23:00:00,58.8,58.8,58.2,98.01,0,0,,0,0,5.6,0,12,1012.6,0,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-22T00:00:00,59.1,59.1,57.5,94.36,0,0,,0,0,6.7,3.1,19.1,1013,2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-22T01:00:00,58.9,58.9,57.3,94.35,0,0,,0,0,4,3.1,23.6,1012,3.4,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-22T02:00:00,56.1,56.1,56.1,99.8,0,0,,0,0,4,0,32.6,1011.7,0.2,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-22T03:00:00,57.1,57.1,56.2,96.8,0,0,,0,0,3.8,3.1,46.8,1012,1.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-22T04:00:00,56.7,56.7,55.1,94.3,0,0,,0,0,4,4,93.4,1012,3.7,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-22T05:00:00,55.4,55.4,55.4,100,0,0,,0,0,4.7,0,0,1012.3,1.2,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-22T06:00:00,55.4,55.4,55.4,100,0,0,,0,0,5.4,0,0,1013,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T07:00:00,59,59,55.4,87.84,0,0,,0,0,5.4,0,0,1014,0,0.6,3.8,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T08:00:00,62.2,62.2,58.9,88.68,0,0,,0,0,6.7,0,0,1014.4,91.7,0.6,104.9,0.4,1,10,Overcast,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-22T09:00:00,66.2,66.2,59,77.62,0,0,,0,0,6.7,1.6,240,1015,0,0.6,255.5,0.9,3,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T10:00:00,73.4,73.4,62.6,68.97,0,0,,0,0,7.2,4.7,290,1015,0,1.2,481.7,1.7,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T11:00:00,77,77,59.3,54.41,0,0,,0,0,10.1,2.7,289,1013.4,24.8,1,646.2,2.3,6,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-22T12:00:00,77,77,59,53.83,0,0,,0,0,11.6,6.9,320,1012,0,1.2,726.2,2.6,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T13:00:00,77,77,59,53.83,0,0,,0,0,12.3,4.7,350,1011,0,1.2,680.8,2.5,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T14:00:00,78.2,78.2,60.5,54.61,0,0,,0,0,12.3,1.1,270,1010.9,3.5,1.3,597.8,2.2,6,10,Clear,clear-day,"42724099999,41933099999"
"Agartala, TR, India",2025-01-22T15:00:00,77,77,60.8,57.39,0,0,,0,0,11.9,5.8,280,1010,0,1.2,533.1,1.9,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T16:00:00,75.2,75.2,64.4,69.16,0,0,,0,0,11,3.4,280,1010,0,1.2,362,1.3,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T17:00:00,71.4,71.4,66.2,83.55,0,0,,0,0,9.2,0,0,1010.9,0.8,0.7,159.2,0.6,2,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-22T18:00:00,68,68,62.6,82.87,0,0,,0,0,6,3.4,80,1011,0,0.6,14.5,0.1,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T19:00:00,66.2,66.2,62.6,88.19,0,0,,0,0,6.3,3.4,80,1012,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-22T20:00:00,64.1,64.1,62.8,95.61,0,0,,0,0,6.5,0,333.6,1012.9,0,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-22T21:00:00,62.7,62.7,60,90.89,0,0,,0,0,6.9,5.1,333.5,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-22T22:00:00,62,62,59.6,92.04,0,0,,0,0,7.6,5.1,330.4,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-22T23:00:00,63.2,63.2,62.9,98.74,0,0,,0,0,7.4,0,336,1013.6,0,0.6,0,0,0,10,Clear,fog,42724099999
"Agartala, TR, India",2025-01-23T00:00:00,60.3,60.3,58.7,94.39,0,0,,0,0,7.2,4.3,344.1,1014,0.1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-23T01:00:00,60.5,60.5,58.7,93.79,0,0,,0,0,7.8,4.3,354.4,1014,0.9,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-23T02:00:00,62.6,62.6,62.5,99.8,0,0,,0,0,6.9,0,5.4,1012.9,0,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-23T03:00:00,58,58,56.9,96.19,0,0,,0,0,6.9,4.7,16.3,1013,0.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-23T04:00:00,56.7,56.7,56.6,99.35,0,0,,0,0,7.2,3.8,42.5,1013,67.5,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-23T05:00:00,60.8,60.8,60.8,100,0,0,,0,0,6.9,0,359,1013.2,100,0,0,0,0,10,Overcast,cloudy,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-23T06:00:00,60.8,60.8,60.8,100,0,0,,0,0,6.5,0,0,1014,100,0,0,0,0,10,Overcast,cloudy,"42724099999,VEAT"
"Agartala, TR, India",2025-01-23T07:00:00,60.8,60.8,60.8,100,0,0,,0,0,6,0,0,1014,100,0,4.1,0,0,10,Overcast,cloudy,"42724099999,VEAT"
"Agartala, TR, India",2025-01-23T08:00:00,60.8,60.8,60.8,99.92,0,0,,0,0,6.9,2.8,305,1015.4,100,0,114,0.4,1,10,Overcast,cloudy,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-23T09:00:00,60.8,60.8,60.8,100,0,0,,0,0,7.4,3.4,310,1016,100,0,295.9,1.1,3,10,Overcast,cloudy,"42724099999,VEAT"
"Agartala, TR, India",2025-01-23T10:00:00,60.7,60.7,60.7,100,0,0,,0,0,8.9,4.7,310,1016,100,0.6,500.1,1.8,5,10,Overcast,fog,VEAT
"Agartala, TR, India",2025-01-23T11:00:00,62.5,62.5,59.2,88.92,0,0,,0,0,9.8,3.9,280,1015.1,83.9,0.6,653.5,2.4,7,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-23T12:00:00,62.5,62.5,58.9,88.01,0,0,,0,0,11.4,4.7,260,1014,88,0.6,739,2.7,7,10,Partially cloudy,fog,VEAT
"Agartala, TR, India",2025-01-23T13:00:00,66.1,66.1,62.5,88.18,0,0,,0,0,14.1,3.4,220,1013,88,0.6,711.1,2.6,7,10,Partially cloudy,fog,VEAT
"Agartala, TR, India",2025-01-23T14:00:00,69.6,69.6,60.9,73.82,0,0,,0,0,14.3,0.6,293,1012.2,50,0.9,674.2,2.4,7,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-23T15:00:00,69.8,69.8,60.8,73.11,0,0,,0,0,14.3,3.4,220,1011,50,1.2,551.2,2,6,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-23T16:00:00,69.8,69.8,60.8,73.11,0,0,,0,0,13.4,3.4,240,1011,50,1.2,371.9,1.3,4,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-23T17:00:00,66.2,66.2,64.4,93.78,0,0,,0,0,11.2,0,0,1011.3,50,0.7,165.6,0.6,2,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-23T18:00:00,64.3,64.3,62.5,93.88,0,0,,0,0,5.8,0,0,1012,50,0.6,15.9,0.1,0,10,Partially cloudy,fog,VEAT
"Agartala, TR, India",2025-01-23T19:00:00,62.5,62.5,62.5,100,0,0,,0,0,5.6,0,0,1012,50,0.6,0,0,0,10,Partially cloudy,fog,VEAT
"Agartala, TR, India",2025-01-23T20:00:00,59.6,59.6,59.2,98.68,0,0,,0,0,4.5,0,338.8,1013.1,50,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-23T21:00:00,63.6,63.6,58.7,84.19,0,0,,0,0,4.5,4.7,358.5,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-23T22:00:00,60.7,60.7,57.8,90.23,0,0,,0,0,5.8,5.4,1.9,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-23T23:00:00,57.6,57.6,57.5,99.8,0,0,,0,0,7.8,0,4.3,1013.8,0,0,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-24T00:00:00,57.5,57.5,55.7,93.71,0,0,,0,0,8.3,4.9,8.4,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-24T01:00:00,57.5,57.5,55.7,93.71,0,0,,0,0,8.1,4.9,20.6,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-24T02:00:00,58.4,58.4,57.3,96.19,0,0,,0,0,7.6,0,37,1012.6,0,0.6,0,0,0,10,Clear,fog,41933099999
"Agartala, TR, India",2025-01-24T03:00:00,56,56,54.8,95.53,0,0,,0,0,7.4,4.5,52,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-24T04:00:00,55.5,55.5,54.9,98.06,0,0,,0,0,7.2,4.3,62.7,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-24T05:00:00,55.5,55.5,55.5,100,0,0,,0,0,6.9,0,1,1012.5,100,0,0,0,0,10,Overcast,cloudy,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-24T06:00:00,55.4,55.4,55.4,100,0,0,,0,0,7.2,0,0,1013,100,0,0,0,0,10,Overcast,cloudy,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T07:00:00,57.2,57.2,57.2,100,0,0,,0,0,6.9,0,0,1014,100,0,4.2,0,0,10,Overcast,cloudy,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T08:00:00,57.3,57.3,57.3,99.92,0,0,,0,0,7.8,2.7,80,1014.9,100,0,107.3,0.4,1,10,Overcast,cloudy,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-24T09:00:00,59,59,59,100,0,0,,0,0,7.8,0,0,1015,100,0,288.9,1,3,10,Overcast,cloudy,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T10:00:00,60.8,60.8,60.8,100,0,0,,0,0,9.2,3.4,320,1015,50,0.6,468.8,1.7,5,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T11:00:00,66.6,66.6,59.2,77.13,0,0,,0,0,10.5,2.8,321,1013.5,27.6,0.7,632.1,2.3,6,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-24T12:00:00,68,68,60.8,77.77,0,0,,0,0,12.3,5.8,320,1012,0,0.6,739.8,2.7,7,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T13:00:00,69.8,69.8,60.8,73.11,0,0,,0,0,13.2,5.8,310,1012,0,0.6,744.7,2.7,7,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T14:00:00,73.5,73.5,60.4,63.53,0,0,,0,0,13.9,2.2,270,1011.3,17.8,0.9,648.1,2.3,6,10,Clear,fog,"42724099999,41915099999,VEAT"
"Agartala, TR, India",2025-01-24T15:00:00,73.4,73.4,59,60.7,0,0,,0,0,14.1,3.4,310,1011,0,1.2,536.7,1.9,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T16:00:00,71.6,71.6,60.8,68.77,0,0,,0,0,12.8,3.4,350,1011,0,1.2,368.4,1.3,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T17:00:00,68.3,68.3,64.4,87.22,0,0,,0,0,10.1,1.6,10,1011.3,1,0.7,163.4,0.6,2,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-24T18:00:00,64.4,64.4,62.6,93.88,0,0,,0,0,4.7,0,0,1012,0,0.6,16.2,0.1,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T19:00:00,64.4,64.4,60.8,88.1,0,0,,0,0,3.8,3.4,30,1013,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T20:00:00,62.7,62.7,62.1,97.92,0,0,,0,0,4.3,2.8,328,1013.9,3,0.6,0,0,0,10,Clear,fog,"42724099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-24T21:00:00,62.6,62.6,62.6,100,0,0,,0,0,5.8,3.4,40,1014,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-24T22:00:00,61.6,61.6,58.7,90.27,0,0,,0,0,7.2,4.5,13.9,1014,3.7,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-24T23:00:00,60.9,60.9,60.8,99.6,0,0,,0,0,7.4,0,16.3,1013.8,19.7,0.7,0,0,0,10,Clear,fog,"42724099999,41933099999"
"Agartala, TR, India",2025-01-25T00:00:00,60.5,60.5,57.6,90.22,0,0,,0,0,7.2,3.6,28.3,1014,27.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-25T01:00:00,60.5,60.5,57.3,89.06,0,0,,0,0,6.7,3.6,41.5,1014,41.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-25T02:00:00,60.6,60.6,60.5,99.9,0,0,,0,0,6.3,0,53.4,1012.8,63.7,0,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,41933099999"
"Agartala, TR, India",2025-01-25T03:00:00,60.2,60.2,56.4,87.33,0,0,,0,0,6,3.4,64.8,1013,61.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-25T04:00:00,60,60,57.3,90.79,0,0,,0,0,5.8,2.7,64.9,1013,67.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-25T05:00:00,59.3,59.3,59.1,99.24,0,0,,0,0,5.6,0,0,1013.5,97.2,0.6,0,0,0,10,Overcast,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-25T06:00:00,60.8,60.8,60.8,100,0,0,,0,0,5.6,0,0,1014,89,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T07:00:00,62.6,62.6,62.6,100,0,0,,0,0,4.7,0,0,1015,89,0.6,1.8,0,0,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T08:00:00,62.7,62.7,61.8,96.62,0,0,,0,0,6.3,1.6,10,1016.1,83.9,0.6,59.6,0.2,1,10,Partially cloudy,fog,"42724099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-25T09:00:00,66.2,66.2,62.6,88.19,0,0,,0,0,6.7,3.4,30,1016,50,0.6,158,0.6,2,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T10:00:00,69.8,69.8,62.6,77.92,0,0,,0,0,7.4,5.8,10,1016,50,1.2,223.7,0.8,2,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T11:00:00,71.9,71.9,59.3,64.48,0,0,,0,0,10.1,3.9,354,1015.1,28.3,0.9,408.7,1.5,4,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-25T12:00:00,73.4,73.4,59,60.7,0,0,,0,0,11,6.9,350,1014,27.6,1.2,544.6,2,5,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T13:00:00,73.4,73.4,57.2,56.91,0,0,,0,0,8.9,4.7,345,1013,0,1.2,379,1.4,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T14:00:00,76.8,76.8,59,54.2,0,0,,0,0,8.7,3.4,300,1012.2,85,1.3,395.4,1.4,4,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-25T15:00:00,75.2,75.2,59,57.15,0,0,,0,0,8.7,3.4,290,1012,0,1.2,355.4,1.3,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T16:00:00,73.4,73.4,59,60.7,0,0,,0,0,8.9,2.2,260,1011,0,1.2,304.4,1.1,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T17:00:00,69.8,69.8,68.1,94.16,0,0,,0,0,7.6,0,0,1012.1,3,1,136.8,0.5,1,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-25T18:00:00,66.2,66.2,64.4,93.93,0,0,,0,0,5.4,4.7,80,1012,0,1.2,16.6,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-25T19:00:00,64.4,64.4,62.6,93.88,0,0,,0,0,6.3,0,0,1013,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
